id,season,yr,mnth,hr,holiday,workingday,weathersit,temp,hum,windspeed,dayOfWeek,days,demand
1343,1,1,12,12,0,0,1,0.28,0.36,0.5821,Sun,722,144
1344,2,0,5,10,0,1,3,0.54,0.88,0.2836,Wed,133,106
1345,1,0,1,4,0,1,2,0.22,0.87,0.0896,Fri,19,1
1346,1,1,1,15,1,0,1,0.28,0.38,0.4478,Mon,361,168
1347,2,1,3,11,0,0,2,0.4,0.94,0.2537,Sun,444,323
1348,1,1,3,15,0,0,1,0.34,0.25,0,Sat,429,406
1349,2,0,5,2,0,1,2,0.44,0.77,0.2239,Mon,117,35
1350,3,0,7,0,0,1,1,0.7,0.51,0.1343,Thr,204,45
1351,1,1,3,9,0,1,1,0.5,0.72,0.1642,Mon,438,331
1352,3,1,8,6,0,1,2,0.66,0.89,0.1045,Tue,600,147
1353,1,0,2,6,0,0,1,0.26,0.6,0.2239,Sun,33,1
1354,4,1,11,19,0,0,1,0.36,0.66,0.1642,Sun,681,210
1355,1,1,3,23,0,1,1,0.28,0.61,0.2239,Tue,425,54
1356,4,0,10,8,0,1,1,0.5,0.77,0.0896,Tue,285,499
1357,3,0,7,5,0,1,1,0.72,0.84,0.0896,Mon,201,24
1358,1,1,2,17,0,1,1,0.4,0.37,0.0896,Fri,393,488
1359,3,1,9,16,0,0,2,0.66,0.36,0.2239,Sat,618,783
1360,3,1,8,17,0,0,1,0.64,0.89,0.2239,Sun,598,233
1361,2,1,3,4,0,1,1,0.36,0.43,0.2985,Wed,447,1
1362,3,1,9,3,0,0,1,0.5,0.68,0,Sun,618,48
1363,3,0,7,12,0,1,1,0.8,0.59,0.194,Mon,194,165
1364,2,0,5,13,0,1,2,0.62,0.69,0.194,Mon,117,170
1365,3,1,8,6,0,1,1,0.64,0.78,0.1343,Wed,573,185
1366,4,0,11,3,0,0,2,0.36,0.62,0.1343,Sun,311,28
1367,1,0,1,6,0,1,1,0.14,0.5,0.3881,Mon,2,30
1368,1,0,12,20,0,0,1,0.26,0.56,0.1343,Sat,353,24
1369,4,1,11,14,0,1,2,0.32,0.53,0.3582,Wed,669,161
1370,4,0,11,1,0,1,1,0.56,0.6,0.2985,Tue,313,10
1371,4,0,9,21,0,1,1,0.6,1,0.1642,Fri,261,138
1372,2,1,5,8,0,0,1,0.52,0.48,0,Sat,492,178
1373,1,0,3,19,0,1,1,0.4,0.28,0.5224,Wed,57,150
1374,1,0,2,12,0,1,1,0.22,0.47,0.1343,Fri,38,71
1375,3,1,7,6,0,1,3,0.64,0.89,0.2537,Mon,550,92
1376,2,0,5,9,0,0,2,0.46,0.72,0.1343,Sun,116,141
1377,3,0,8,3,0,1,1,0.6,0.88,0.1045,Fri,233,11
1378,2,1,4,9,0,1,1,0.34,0.42,0.3284,Fri,456,376
1379,1,1,2,5,0,1,3,0.4,0.82,0,Thr,392,19
1380,1,1,3,5,0,1,1,0.28,0.56,0.2985,Wed,426,18
1381,1,0,2,10,0,1,1,0.24,0.75,0.1045,Mon,34,55
1382,4,1,11,21,0,1,2,0.32,0.66,0.1045,Thr,678,224
1383,4,1,12,6,0,0,2,0.36,0.93,0.1045,Sat,700,20
1384,4,1,12,18,0,1,2,0.34,0.71,0.194,Thr,712,381
1385,2,1,6,3,0,1,2,0.6,0.78,0.1045,Tue,529,8
1386,2,1,3,8,0,1,1,0.32,0.66,0.1642,Fri,449,593
1387,4,1,10,20,1,0,3,0.4,0.71,0.2239,Mon,641,227
1388,2,0,5,2,0,0,1,0.42,0.77,0.1045,Sun,116,50
1389,2,0,4,13,0,1,1,0.7,0.48,0.3881,Wed,105,177
1390,2,0,6,19,0,0,1,0.68,0.65,0.1642,Sun,151,357
1391,4,0,12,1,0,1,1,0.5,0.72,0.2239,Fri,344,31
1392,3,0,7,10,0,1,1,0.76,0.52,0.1045,Tue,181,139
1393,2,1,5,3,0,1,2,0.62,0.88,0.1045,Fri,504,14
1394,3,1,8,15,0,1,1,0.8,0.33,0.2537,Thr,588,260
1395,3,1,7,16,1,0,1,0.92,0.35,0.2537,Wed,545,389
1396,4,0,11,13,0,1,2,0.34,0.49,0.4478,Thr,315,124
1397,1,1,1,12,0,1,2,0.32,0.87,0.2836,Tue,376,86
1398,4,1,11,12,0,0,2,0.26,0.41,0.2239,Sun,687,202
1399,1,1,1,9,0,0,1,0.18,0.43,0.1343,Sun,388,111
1400,2,0,4,9,0,0,1,0.4,0.43,0.2836,Sun,102,102
1401,4,1,10,23,0,1,1,0.46,0.88,0.2239,Wed,650,99
1402,4,1,10,7,0,1,1,0.38,0.66,0.0896,Mon,655,452
1403,2,0,6,9,0,1,1,0.84,0.49,0,Thr,155,168
1404,1,1,2,16,0,0,1,0.2,0.34,0.4627,Sun,402,164
1405,3,0,9,20,0,1,3,0.62,0.94,0,Wed,259,160
1406,2,1,3,17,0,1,1,0.46,0.24,0.4478,Mon,445,664
1407,3,1,7,8,0,1,1,0.7,0.42,0.2537,Wed,566,788
1408,3,0,6,16,0,1,1,0.82,0.3,0.4179,Wed,175,328
1409,2,0,5,23,0,0,1,0.5,0.59,0.1045,Sat,123,119
1410,4,0,11,16,0,1,1,0.32,0.39,0.4179,Thr,316,195
1411,4,1,10,5,0,1,1,0.42,0.67,0.2537,Tue,649,52
1412,2,1,6,8,0,0,1,0.54,0.64,0.1642,Sat,513,210
1413,3,1,7,20,0,1,1,0.86,0.39,0.1045,Fri,547,336
1414,2,0,6,5,0,0,2,0.62,0.61,0.1343,Sun,151,6
1415,3,1,7,9,0,0,1,0.82,0.56,0,Sun,542,219
1416,2,1,6,4,0,0,1,0.54,0.68,0.1343,Sat,526,8
1417,1,1,2,7,0,0,2,0.24,0.52,0.2836,Sun,409,14
1418,2,0,5,5,0,0,2,0.5,0.82,0.1045,Sat,129,14
1419,1,1,2,0,0,0,1,0.26,0.7,0.1045,Sat,394,86
1420,1,1,3,21,0,1,1,0.32,0.49,0.194,Tue,425,148
1421,4,1,9,16,0,0,1,0.64,0.36,0.2239,Sun,633,648
1422,1,1,1,5,0,1,1,0.2,0.8,0.1343,Wed,370,22
1423,4,1,10,17,0,1,1,0.7,0.65,0,Wed,636,917
1424,4,1,10,19,0,1,1,0.54,0.88,0.1642,Fri,652,232
1425,4,1,12,23,0,0,2,0.4,0.94,0,Sat,701,162
1426,2,1,5,11,0,1,2,0.66,0.65,0.2836,Tue,481,229
1427,1,1,3,6,0,1,1,0.44,0.82,0.0896,Wed,433,121
1428,4,0,11,12,0,1,2,0.36,0.53,0.2836,Wed,328,160
1429,1,0,1,0,0,1,2,0.22,0.93,0,Wed,17,3
1430,3,1,7,17,0,1,3,0.76,0.66,0.5821,Mon,557,755
1431,3,0,8,6,0,1,1,0.68,0.61,0,Wed,217,119
1432,2,1,4,4,0,1,1,0.3,0.61,0.2239,Thr,461,1
1433,2,1,5,21,1,0,1,0.76,0.66,0.2836,Mon,508,247
1434,3,0,7,3,0,0,1,0.74,0.66,0,Sun,207,50
1435,1,1,1,10,0,0,1,0.26,0.7,0.1343,Sat,387,191
1436,2,1,6,18,0,0,1,0.64,0.36,0,Sat,513,512
1437,4,0,10,20,0,0,1,0.24,0.87,0.3582,Sat,297,47
1438,3,0,9,1,0,0,1,0.46,0.72,0.1045,Sat,254,80
1439,2,1,5,20,0,1,1,0.64,0.73,0.194,Thr,483,420
1440,1,1,3,7,0,1,1,0.3,0.7,0,Fri,421,262
1441,3,1,8,14,0,1,2,0.8,0.52,0.2537,Wed,580,236
1442,3,0,8,16,0,1,1,0.86,0.26,0.2985,Wed,217,282
1443,2,0,4,18,0,0,1,0.58,0.78,0.194,Sat,108,376
1444,2,1,4,5,0,1,2,0.48,0.63,0.1343,Thr,476,17
1445,1,0,2,22,0,1,1,0.24,0.48,0,Wed,50,61
1446,3,0,7,7,0,1,2,0.7,0.79,0.194,Fri,184,332
1447,4,1,12,23,0,0,2,0.42,0.82,0.1343,Sun,695,51
1448,1,1,2,23,0,1,2,0.3,0.7,0.0896,Fri,401,65
1449,2,1,4,16,0,1,1,0.5,0.22,0.4179,Fri,456,536
1450,4,0,10,22,0,1,1,0.5,0.68,0,Fri,275,146
1451,3,1,8,4,0,0,2,0.66,0.69,0.1045,Sat,596,12
1452,3,0,6,18,0,0,1,0.72,0.45,0.2537,Sat,171,307
1453,3,1,8,13,0,1,1,0.8,0.49,0.2239,Mon,578,289
1454,2,1,6,22,0,0,1,0.6,0.6,0.194,Sun,528,153
1455,2,0,4,5,0,1,1,0.34,0.53,0.2239,Fri,107,16
1456,2,1,4,13,0,1,2,0.48,0.51,0.0896,Mon,480,247
1457,2,1,3,1,0,0,1,0.56,0.73,0.0896,Sat,442,128
1458,2,1,5,8,0,1,2,0.56,0.88,0,Wed,482,666
1459,3,1,6,10,0,0,1,0.88,0.3,0.2537,Sat,541,404
1460,2,0,5,5,0,0,1,0.46,0.88,0.1045,Sat,136,5
1461,2,1,4,3,0,1,1,0.34,0.61,0.1642,Fri,462,11
1462,1,0,3,1,0,1,1,0.26,0.52,0.1343,Wed,63,4
1463,2,1,5,16,0,1,1,0.72,0.45,0.1045,Wed,496,446
1464,3,0,9,15,0,0,1,0.78,0.66,0.2836,Sun,242,410
1465,1,1,3,12,0,1,1,0.26,0.41,0.1045,Tue,425,138
1466,1,1,12,20,1,0,2,0.32,0.66,0.2836,Tue,717,40
1467,4,1,10,12,0,1,2,0.56,0.78,0.1045,Thr,658,319
1468,4,1,12,20,0,1,1,0.46,0.88,0.2537,Mon,703,300
1469,1,1,1,8,0,1,1,0.24,0.7,0.2537,Wed,384,513
1470,4,0,10,19,0,1,1,0.52,0.59,0.1045,Thr,274,343
1471,4,1,9,15,0,1,1,0.74,0.48,0.2985,Wed,629,300
1472,1,1,1,18,0,1,1,0.4,0.5,0.4925,Fri,386,383
1473,2,1,5,16,0,1,3,0.64,0.73,0.2239,Tue,488,389
1474,2,1,4,1,0,1,3,0.42,0.88,0.0896,Mon,451,5
1475,3,1,8,14,0,0,1,0.9,0.42,0.4627,Sun,577,526
1476,1,0,1,20,0,0,1,0.14,0.46,0.2537,Sun,8,38
1477,4,1,12,5,0,1,2,0.38,0.94,0.1045,Mon,702,27
1478,3,0,7,22,0,0,1,0.8,0.59,0.194,Sat,200,125
1479,2,1,3,22,0,1,1,0.56,0.64,0.1343,Wed,447,172
1480,4,0,10,17,0,0,3,0.4,0.76,0.194,Sat,269,228
1481,3,0,7,6,0,1,2,0.72,0.84,0.1045,Thr,197,117
1482,3,0,9,1,0,1,3,0.62,0.73,0.1045,Fri,239,32
1483,4,1,10,9,0,1,1,0.4,0.43,0.3881,Thr,644,355
1484,1,1,2,23,0,1,2,0.3,0.52,0,Thr,400,84
1485,3,1,8,20,0,1,1,0.74,0.7,0.194,Mon,599,416
1486,4,0,12,20,0,1,2,0.34,0.66,0.1045,Wed,343,175
1487,2,0,4,13,0,0,1,0.54,0.39,0.2985,Sat,115,455
1488,2,1,5,22,0,1,1,0.56,0.35,0.2239,Fri,491,234
1489,1,1,3,19,0,0,1,0.58,0.64,0.2836,Sat,436,417
1490,3,0,7,19,0,0,1,0.74,0.48,0.194,Sat,192,406
1491,2,0,4,21,0,1,1,0.66,0.36,0.2836,Wed,105,172
1492,1,1,1,8,0,1,1,0.24,0.7,0.1343,Fri,365,447
1493,2,0,5,7,0,1,1,0.46,0.88,0.1343,Thr,127,297
1494,2,1,4,7,0,1,2,0.4,0.82,0.1343,Thr,469,406
1495,3,1,7,7,0,1,1,0.7,0.84,0.1343,Mon,564,421
1496,3,0,8,11,0,1,1,0.74,0.51,0.2239,Tue,223,150
1497,2,0,5,9,0,1,3,0.56,0.83,0.2537,Wed,133,202
1498,2,1,6,16,0,1,1,0.9,0.35,0.1045,Wed,531,335
1499,1,0,2,9,0,1,2,0.24,0.93,0.0896,Wed,30,123
1500,2,0,4,13,0,1,1,0.74,0.51,0.4478,Tue,111,176
1501,4,1,10,2,0,1,1,0.38,0.76,0,Wed,649,16
1502,1,0,1,17,0,0,1,0.18,0.37,0.3881,Sun,8,62
1503,3,1,6,0,0,0,1,0.64,0.83,0,Sat,533,116
1504,4,1,12,20,0,1,1,0.3,0.52,0.2836,Wed,705,268
1505,1,1,1,6,0,1,2,0.26,0.75,0.2239,Fri,372,73
1506,2,0,5,16,0,0,1,0.6,0.46,0.1045,Sun,123,385
1507,4,0,12,8,0,1,1,0.22,0.55,0.2836,Thr,336,429
1508,4,0,11,20,0,1,2,0.54,0.73,0.2537,Mon,327,218
1509,2,1,5,14,0,1,1,0.64,0.38,0.194,Thr,497,270
1510,1,0,1,6,0,1,3,0.2,0.86,0.2836,Wed,23,8
1511,3,1,8,19,0,1,1,0.76,0.48,0.1343,Thr,602,610
1512,3,0,8,16,0,1,1,0.86,0.39,0.2836,Mon,215,282
1513,2,1,5,6,0,1,1,0.54,0.94,0.0896,Wed,496,158
1514,1,1,12,13,0,0,1,0.32,0.36,0.4478,Sat,714,158
1515,4,1,11,18,0,0,1,0.44,0.54,0.1343,Sat,673,359
1516,4,0,10,3,0,1,1,0.46,0.82,0.1045,Wed,272,6
1517,3,1,7,5,0,0,1,0.68,0.89,0.1343,Sun,556,9
1518,3,1,9,17,0,1,1,0.7,0.41,0.2985,Wed,615,925
1519,1,0,3,2,0,1,1,0.26,0.65,0.0896,Mon,68,1
1520,4,0,10,7,0,1,3,0.56,0.88,0.194,Fri,281,147
1521,3,1,7,16,0,1,3,0.76,0.66,0.5821,Mon,557,386
1522,1,1,3,3,0,1,1,0.5,0.63,0,Thr,434,7
1523,1,0,3,16,0,1,1,0.34,0.31,0.3582,Mon,62,122
1524,4,0,11,13,0,0,1,0.46,0.51,0.1642,Sun,304,314
1525,4,0,12,9,0,0,1,0.3,0.81,0,Sun,332,126
1526,1,1,1,1,0,1,1,0.24,0.6,0.1343,Mon,368,5
1527,4,0,11,5,0,1,2,0.36,1,0.1343,Thr,308,23
1528,3,0,7,15,0,1,1,0.72,0.45,0.1642,Fri,191,237
1529,4,0,10,18,0,1,1,0.56,0.6,0,Mon,285,518
1530,3,1,7,6,0,1,1,0.66,0.83,0.1343,Tue,565,190
1531,2,1,6,18,0,0,1,0.82,0.24,0.2239,Sat,520,451
1532,1,0,1,20,0,1,1,0.16,0.5,0.3284,Wed,11,56
1533,4,0,12,2,0,1,1,0.24,0.7,0,Fri,337,12
1534,3,0,7,4,0,1,1,0.74,0.58,0.2537,Wed,189,5
1535,2,1,4,3,0,1,1,0.44,0.58,0.0896,Wed,453,3
1536,2,0,3,22,0,1,1,0.3,0.22,0.2239,Mon,83,40
1537,4,1,12,13,0,1,1,0.58,0.56,0.0896,Mon,695,321
1538,1,1,3,19,0,1,1,0.62,0.61,0.2239,Mon,438,549
1539,4,1,12,20,0,0,3,0.36,1,0.0896,Sun,702,108
1540,4,0,10,12,0,1,1,0.48,0.48,0.5224,Thr,287,199
1541,1,0,1,11,0,1,1,0.2,0.4,0.3284,Mon,2,51
1542,4,0,12,2,0,0,1,0.26,0.81,0,Sun,332,62
1543,4,0,9,8,0,1,3,0.62,0.94,0.2239,Wed,265,287
1544,4,1,10,11,0,1,2,0.6,0.73,0.3881,Mon,648,263
1545,4,0,11,19,0,1,3,0.4,0.94,0.194,Mon,320,137
1546,4,0,11,3,0,0,1,0.26,0.48,0.2537,Sat,317,15
1547,1,0,12,6,0,0,2,0.4,0.71,0.0896,Sat,359,6
1548,1,1,2,4,0,1,1,0.24,0.7,0.0896,Wed,398,1
1549,2,0,4,16,0,1,2,0.48,0.77,0.3881,Tue,97,99
1550,1,1,2,7,0,1,1,0.22,0.64,0,Tue,411,279
1551,3,1,6,13,0,1,1,0.88,0.39,0.2239,Fri,533,300
1552,1,0,1,0,0,1,1,0.2,0.64,0,Wed,3,6
1553,4,1,12,15,0,1,2,0.34,0.46,0.1045,Wed,704,228
1554,4,1,10,21,0,1,1,0.6,0.69,0.2239,Fri,638,267
1555,4,0,11,22,0,0,1,0.36,0.87,0,Sun,305,45
1556,1,0,3,8,0,0,1,0.42,0.47,0.4925,Sat,73,48
1557,1,1,1,19,0,0,1,0.52,0.42,0.1045,Sat,366,215
1558,2,0,5,14,0,1,1,0.62,0.53,0.0896,Wed,126,177
1559,4,1,10,6,0,0,1,0.54,0.88,0.2537,Sat,639,30
1560,3,1,7,3,0,0,1,0.66,0.69,0.2239,Sun,569,55
1561,1,1,2,23,0,1,1,0.28,0.41,0,Mon,404,36
1562,2,1,5,11,0,1,2,0.6,0.64,0.3881,Tue,488,217
1563,4,1,11,7,1,0,1,0.22,0.75,0.1343,Thr,684,56
1564,1,1,2,2,0,1,1,0.22,0.8,0.1343,Thr,399,2
1565,4,1,11,5,0,1,2,0.3,0.81,0.2239,Tue,689,31
1566,2,1,4,8,0,1,3,0.46,0.82,0.194,Thr,476,362
1567,4,1,10,7,0,1,1,0.42,0.67,0.0896,Tue,649,525
1568,1,1,1,8,0,0,1,0.12,0.54,0.2239,Sun,374,36
1569,3,1,7,11,0,1,1,0.86,0.34,0.194,Tue,544,217
1570,3,1,8,12,0,0,1,0.76,0.37,0.194,Sat,590,654
1571,3,1,9,22,0,1,1,0.74,0.7,0.2836,Tue,607,179
1572,4,1,12,17,0,0,2,0.38,0.82,0.1045,Sun,708,243
1573,1,1,1,15,1,0,1,0.26,0.44,0.4478,Mon,375,192
1574,4,1,11,18,1,0,1,0.52,0.72,0.1343,Mon,675,551
1575,2,1,4,17,0,1,1,0.5,0.31,0.1642,Thr,455,822
1576,3,1,6,20,0,1,2,0.76,0.55,0.5224,Fri,533,202
1577,4,0,11,7,0,1,1,0.52,0.77,0.2239,Tue,327,342
1578,4,0,12,13,0,0,1,0.34,0.34,0.4179,Sat,338,286
1579,4,0,11,13,0,0,1,0.48,0.36,0.2836,Sat,310,353
1580,1,0,1,4,0,1,1,0.02,0.48,0.1343,Mon,22,1
1581,4,0,11,2,0,1,1,0.32,0.7,0.1642,Wed,328,5
1582,1,1,12,11,0,1,3,0.2,0.86,0.4627,Wed,718,10
1583,2,0,3,11,0,1,1,0.44,0.51,0.3284,Tue,76,86
1584,2,1,6,17,0,0,1,0.7,0.34,0.2537,Sun,514,578
1585,4,0,11,0,0,0,1,0.34,0.76,0.1045,Sat,324,47
1586,1,0,1,21,0,1,2,0.24,0.6,0.2537,Thr,18,57
1587,4,1,9,16,0,1,2,0.72,0.58,0.3284,Thr,630,472
1588,4,1,10,12,0,0,1,0.6,0.53,0.2537,Sat,660,668
1589,3,0,9,1,0,0,2,0.62,0.94,0,Sat,247,83
1590,3,1,8,8,0,1,1,0.66,0.65,0,Thr,602,754
1591,2,0,5,23,0,1,2,0.56,0.83,0.194,Mon,118,64
1592,1,1,12,9,0,0,1,0.24,0.52,0.3881,Sun,722,74
1593,1,0,2,8,0,1,1,0.32,0.57,0.0896,Thr,44,285
1594,3,0,8,1,0,1,1,0.72,0.74,0.194,Mon,208,17
1595,1,0,1,13,0,1,1,0.22,0.41,0.4478,Thr,12,83
1596,1,1,1,20,0,1,1,0.42,0.41,0.194,Fri,366,177
1597,3,1,7,1,0,1,1,0.78,0.55,0.2239,Fri,546,29
1598,3,0,7,9,0,1,1,0.78,0.59,0.194,Thr,204,210
1599,2,1,4,23,0,1,1,0.5,0.59,0,Tue,453,79
1600,4,1,12,4,0,1,2,0.38,0.94,0.1045,Mon,702,12
1601,4,1,10,18,0,1,1,0.44,0.38,0.2985,Fri,645,642
1602,4,1,11,19,0,0,1,0.34,0.53,0.0896,Sat,680,253
1603,1,1,1,8,0,0,2,0.16,0.74,0.2239,Sun,381,32
1604,2,0,4,21,0,0,2,0.44,0.94,0,Sat,101,14
1605,2,1,5,2,0,1,1,0.46,0.44,0.1642,Fri,490,31
1606,4,0,10,16,1,0,2,0.7,0.45,0.0896,Mon,278,402
1607,2,0,5,10,0,1,1,0.66,0.74,0.2985,Mon,138,121
1608,1,0,1,2,1,0,2,0.18,0.43,0.2537,Mon,15,8
1609,1,0,3,14,0,0,1,0.46,0.41,0.2985,Sun,68,250
1610,2,1,6,4,0,1,1,0.54,0.64,0.0896,Mon,514,8
1611,4,1,12,23,0,1,3,0.4,0.82,0.2985,Thr,713,13
1612,1,1,12,14,0,1,2,0.3,0.49,0.1343,Fri,720,261
1613,3,1,8,19,0,1,1,0.78,0.59,0.194,Mon,578,640
1614,4,0,12,16,0,0,1,0.28,0.45,0.2239,Sat,346,222
1615,3,0,8,16,0,1,1,0.8,0.49,0,Fri,226,327
1616,2,1,6,13,0,1,2,0.58,0.73,0.1343,Mon,529,225
1617,4,1,10,22,0,0,1,0.42,0.54,0,Sun,654,113
1618,1,0,3,6,0,0,2,0.42,0.94,0.3582,Sun,60,2
1619,1,1,3,17,0,1,1,0.6,0.73,0.194,Tue,439,750
1620,3,0,7,22,0,1,1,0.82,0.71,0.1642,Thr,198,149
1621,2,0,4,12,0,1,1,0.7,0.61,0.4179,Tue,111,186
1622,2,1,6,10,0,0,1,0.64,0.47,0.194,Sat,527,435
1623,2,1,6,5,0,0,1,0.5,0.72,0.194,Sat,513,12
1624,4,1,12,22,0,1,2,0.42,0.94,0.1343,Mon,710,54
1625,1,0,3,23,0,1,1,0.32,0.53,0,Mon,69,19
1626,3,0,7,22,0,1,1,0.78,0.7,0.2239,Wed,197,169
1627,1,1,12,10,0,0,1,0.26,0.41,0.5821,Sun,722,122
1628,2,1,4,18,0,0,1,0.62,0.25,0.3284,Sun,458,310
1629,1,1,12,22,0,1,2,0.24,0.93,0,Mon,717,12
1630,1,0,2,4,1,0,1,0.32,0.45,0.1642,Mon,48,1
1631,4,0,11,1,0,1,3,0.46,0.94,0.0896,Wed,314,5
1632,2,1,6,5,0,1,3,0.48,0.82,0.1642,Tue,516,36
1633,2,1,3,12,0,0,2,0.4,0.94,0.2239,Sun,444,360
1634,2,0,6,16,0,0,2,0.72,0.3,0.1343,Sat,150,440
1635,2,0,3,7,0,1,3,0.3,0.87,0.4179,Mon,75,18
1636,1,1,2,19,0,1,1,0.38,0.43,0.5224,Thr,392,327
1637,1,0,12,2,0,0,2,0.32,0.66,0.0896,Sat,352,26
1638,3,1,8,5,0,1,1,0.62,0.73,0,Thr,602,35
1639,3,0,8,0,0,1,3,0.68,0.69,0.194,Fri,226,62
1640,3,1,7,19,0,1,1,0.88,0.35,0.2537,Tue,558,547
1641,4,1,12,5,0,0,2,0.4,0.87,0.1045,Sun,701,8
1642,4,0,10,7,0,1,2,0.46,0.94,0.0896,Thr,294,137
1643,3,0,6,9,0,0,1,0.66,0.54,0.0896,Sun,172,206
1644,1,0,1,21,0,1,1,0.14,0.59,0.194,Mon,9,38
1645,2,1,3,22,0,1,1,0.36,0.25,0.3582,Mon,445,93
1646,2,0,4,12,0,1,2,0.54,0.64,0.0896,Tue,104,103
1647,2,0,4,21,0,0,1,0.44,0.88,0.194,Sun,96,95
1648,1,1,1,8,0,1,1,0.26,0.6,0.1045,Tue,390,512
1649,3,1,9,15,0,0,1,0.64,0.41,0.1642,Sun,619,557
1650,4,1,9,23,0,1,1,0.46,0.63,0.1343,Mon,627,94
1651,1,0,2,23,0,0,1,0.28,0.33,0.4478,Sat,47,29
1652,2,0,4,9,0,0,3,0.4,1,0.2985,Sat,101,29
1653,2,0,6,1,0,1,1,0.6,0.83,0.1343,Mon,152,14
1654,1,1,1,14,0,1,1,0.34,0.39,0.2836,Thr,364,117
1655,4,1,12,16,0,1,1,0.44,0.41,0.4627,Tue,710,363
1656,1,1,1,11,0,1,2,0.34,0.87,0.1045,Tue,376,75
1657,3,1,8,19,0,1,1,0.8,0.55,0.194,Thr,581,623
1658,2,1,5,1,0,1,1,0.6,0.88,0.0896,Thr,503,30
1659,1,1,3,22,0,1,1,0.52,0.68,0.1343,Thr,434,169
1660,1,0,1,12,0,0,1,0.42,0.77,0.2836,Sat,0,84
1661,4,0,11,12,0,1,1,0.46,0.51,0.1045,Fri,323,272
1662,3,1,7,10,0,1,1,0.9,0.42,0.194,Wed,559,138
1663,3,1,9,16,0,1,1,0.62,0.35,0,Wed,622,466
1664,2,0,6,17,0,1,3,0.64,0.5,0.2836,Tue,160,569
1665,2,1,6,20,0,1,1,0.72,0.32,0.1343,Fri,519,408
1666,1,0,3,20,0,1,1,0.3,0.33,0.1642,Mon,62,92
1667,1,1,1,17,0,1,2,0.36,0.34,0.194,Thr,364,412
1668,2,0,4,6,0,0,1,0.36,0.66,0.4478,Sun,102,8
1669,2,1,4,23,0,1,1,0.32,0.76,0.1642,Mon,473,59
1670,3,1,8,15,0,0,1,0.8,0.46,0.2836,Sat,583,562
1671,4,1,11,7,0,1,2,0.3,0.49,0.2537,Mon,667,461
1672,1,0,2,3,0,1,1,0.34,0.53,0.194,Thr,44,4
1673,3,1,8,16,0,1,1,0.76,0.48,0.194,Wed,587,431
1674,2,1,5,18,0,1,1,0.68,0.61,0.1343,Tue,502,785
1675,4,0,11,17,0,1,2,0.5,0.72,0.194,Tue,314,451
1676,1,0,12,21,0,1,1,0.32,0.87,0.0896,Tue,356,63
1677,2,0,3,23,0,1,3,0.26,1,0.1642,Thr,86,27
1678,4,1,10,16,0,0,1,0.64,0.41,0.2985,Sun,647,581
1679,3,0,8,15,0,1,2,0.7,0.79,0.1343,Wed,210,118
1680,2,0,3,4,0,1,1,0.18,0.74,0.1045,Fri,79,5
1681,4,0,11,3,0,0,1,0.24,0.87,0,Sun,304,9
1682,3,0,8,19,0,1,1,0.74,0.42,0.2239,Fri,219,385
1683,4,1,10,13,0,1,2,0.6,0.43,0.1642,Mon,634,305
1684,2,0,5,7,0,1,3,0.34,0.93,0.3582,Wed,119,52
1685,2,1,6,18,0,1,2,0.62,0.69,0.1642,Mon,529,642
1686,2,1,4,2,0,0,1,0.46,0.72,0.2836,Sun,471,56
1687,2,1,3,13,0,1,2,0.7,0.48,0,Fri,442,428
1688,1,0,3,15,0,1,2,0.34,0.53,0.2537,Fri,66,85
1689,4,1,10,20,0,1,2,0.62,0.61,0.0896,Wed,657,441
1690,3,0,9,13,0,0,2,0.78,0.62,0.2836,Sun,242,419
1691,1,0,1,14,0,1,1,0.26,0.3,0.2836,Mon,2,77
1692,3,0,7,1,0,1,1,0.76,0.55,0,Wed,189,12
1693,3,1,9,15,0,1,3,0.6,0.88,0.2537,Tue,621,36
1694,4,1,10,5,0,0,1,0.4,0.82,0.194,Sun,647,11
1695,3,1,7,0,0,1,1,0.7,0.74,0.0896,Mon,570,58
1696,1,0,1,7,0,1,2,0.16,0.59,0,Thr,5,95
1697,1,1,2,16,0,1,2,0.34,0.42,0.2537,Fri,400,268
1698,1,1,2,17,0,0,1,0.36,0.32,0.2239,Sun,416,287
1699,4,1,9,14,0,0,1,0.6,0.38,0.194,Sun,626,666
1700,2,1,5,19,0,1,1,0.64,0.23,0.2537,Fri,491,503
1701,2,1,4,17,0,1,1,0.64,0.47,0.2836,Fri,470,819
1702,2,0,5,9,0,1,1,0.52,0.72,0.1343,Wed,126,203
1703,1,1,1,5,0,1,1,0.12,0.55,0.2537,Thr,378,19
1704,2,1,6,18,0,0,1,0.64,0.53,0.194,Sun,528,513
1705,3,0,8,21,0,0,3,0.6,0.88,0.4925,Sun,221,155
1706,4,0,12,13,0,1,1,0.4,0.4,0.2239,Thr,329,154
1707,4,1,10,22,0,1,2,0.54,0.83,0.0896,Thr,658,207
1708,2,1,4,12,0,1,3,0.34,0.71,0.3582,Mon,473,129
1709,3,0,6,22,0,1,1,0.7,0.79,0.1045,Tue,168,109
1710,4,1,10,23,0,1,3,0.54,0.77,0,Mon,634,105
1711,3,1,9,13,0,1,2,0.7,0.54,0.194,Fri,617,408
1712,1,0,2,7,0,0,1,0.24,0.65,0.1642,Sun,33,8
1713,3,1,9,21,0,0,1,0.7,0.7,0.1642,Sun,605,171
